date,sh_index_000001,csi300_fund_050002,bond_pure_000015,dividend_100032,money_market_000198,gold_000216,nasdaq_000834,proxy_bond_qdii,proxy_quant_a,proxy_oil,proxy_global_tech
2025-03-18,3429.759,1.6831,1.1648,0.958,1.2487149073427128,2.4468,4.5587,1.2574,2.8868,1.2122,1.6601
2025-03-19,3426.429,1.6844,1.1651,0.961,1.2487826566761666,2.4706,4.6127,1.2594,2.8803,1.2063,1.6485
2025-03-20,3408.948,1.6715,1.1657,0.959,1.248850409685377,2.4764,4.602,1.2607,2.8799,1.2212,1.6379
2025-03-21,3364.831,1.65,1.1658,0.955,1.2489181663705435,2.4675,4.6175,1.2596,2.8412,1.2309,1.5975
2025-03-24,3370.028,1.6602,1.166,0.959,1.2491214584837746,2.4647,4.7068,1.2552,2.8242,1.2392,1.6282
2025-03-25,3369.976,1.6593,1.1662,0.965,1.2491892298747602,2.4605,4.7304,1.2562,2.8149,1.2397,1.606
2025-03-26,3368.697,1.6552,1.1663,0.963,1.2492570049426992,2.4711,4.6458,1.2532,2.829,1.2531,1.579
2025-03-27,3373.749,1.6618,1.1664,0.963,1.2493247836877912,2.476,4.6182,1.2528,2.8223,1.2519,1.571
2025-03-28,3351.307,1.6561,1.1665,0.958,1.2493925661102356,2.5159,4.4965,1.2593,2.7966,1.246,1.5375
2025-03-31,3335.746,1.6454,1.1666,0.955,1.2495959354436785,2.5489,4.496,1.2632,2.7716,1.2636,1.5281
2025-04-01,3348.435,1.646,1.1667,0.961,1.249663732577528,2.5668,4.5314,1.266,2.7923,1.2791,1.535
2025-04-02,3350.127,1.6454,1.1668,0.964,1.2497315333897274,2.5563,4.5677,1.2681,2.8012,1.2788,1.5469
2025-04-03,3342.008,1.6335,1.1675,0.964,1.2497993378804766,2.5769,4.3314,1.2742,2.7494,1.2192,1.4644
2025-04-07,3096.576,1.5162,1.17,0.907,1.2500705926329623,2.4955,4.07,1.2656,2.4692,1.1138,1.3411
2025-04-08,3145.549,1.5381,1.1692,0.925,1.2501384155194537,2.5039,3.999,1.2594,2.4223,1.1122,1.3215
2025-04-09,3186.81,1.5494,1.1695,0.927,1.2502062420856928,2.5405,4.4414,1.2591,2.4512,1.0741,1.4698
2025-04-10,3223.638,1.5711,1.1697,0.934,1.2502740723318786,2.5839,4.2803,1.2525,2.5183,1.1173,1.4265
2025-04-11,3238.227,1.577,1.1696,0.932,1.250341906258211,2.6377,4.3525,1.2505,2.5277,1.1102,1.4782
2025-04-14,3262.808,1.5838,1.1697,0.938,1.2505454301200851,2.6563,4.3779,1.257,2.5638,1.1231,1.4893
2025-04-15,3267.662,1.5868,1.1697,0.943,1.250613278769001,2.6579,4.3836,1.2592,2.5785,1.1258,1.4789
2025-04-16,3276.004,1.5884,1.1701,0.948,1.250681131099062,2.7215,4.2598,1.2631,2.5404,1.1264,1.4484
2025-04-17,3280.341,1.5879,1.1699,0.946,1.2507489871104678,2.7384,4.2573,1.259,2.5472,1.1637,1.4487
2025-04-18,3276.73,1.5888,1.17,0.948,1.250816846803418,2.7456,4.2563,1.2589,2.5569,1.1672,1.4448
2025-04-21,3291.434,1.5967,1.1698,0.947,1.2510204479735336,2.7974,4.1556,1.2527,2.6007,1.1596,1.4325
2025-04-22,3299.757,1.5997,1.17,0.95,1.2510883223946594,2.8684,4.2586,1.2543,2.6138,1.1603,1.4548
2025-04-23,3296.355,1.6034,1.1697,0.948,1.2511562004983288,2.7477,4.3526,1.2576,2.6403,1.1584,1.4869
2025-04-24,3297.288,1.6043,1.1696,0.952,1.2512240822847414,2.7632,4.4668,1.2615,2.634,1.1493,1.5143
2025-04-25,3295.06,1.607,1.1697,0.952,1.2512919677540968,2.7412,4.5128,1.2658,2.6394,1.1591,1.526
2025-04-28,3288.415,1.6033,1.17,0.952,1.251495646261819,2.7155,4.5101,1.2678,2.6002,1.1475,1.5213
2025-04-29,3286.655,1.6,1.1704,0.95,1.2515635464649446,2.7229,4.5363,1.2702,2.6083,1.1395,1.5247
2025-04-30,3279.031,1.5979,1.1706,0.944,1.2516314503520125,2.7224,4.541,1.2694,2.6158,1.1025,1.5366
2025-05-06,3316.114,1.6113,1.1708,0.949,1.2520389510483982,2.7641,4.5894,1.2616,2.6686,1.1053,1.5683
2025-05-07,3342.665,1.6215,1.1709,0.955,1.2521068807286582,2.7853,4.607,1.2636,2.6708,1.0928,1.5842
2025-05-08,3351.996,1.6307,1.1714,0.959,1.2521748140944597,2.7472,4.6539,1.259,2.6874,1.0984,1.6034
2025-05-09,3341.999,1.6287,1.1717,0.964,1.2522427511460026,2.7397,4.6538,1.2596,2.6716,1.1168,1.5913
2025-05-12,3369.245,1.6471,1.1714,0.967,1.2524465844170793,2.6533,4.8347,1.2544,2.7037,1.1453,1.6605
2025-05-13,3374.871,1.6493,1.1718,0.973,1.2525145362135877,2.6651,4.9045,1.2531,2.7062,1.1542,1.6772
2025-05-14,3403.948,1.6711,1.1718,0.978,1.2525824916968376,2.6479,4.9298,1.2483,2.7031,1.1581,1.6872
2025-05-15,3380.821,1.6575,1.1718,0.974,1.2526504508670286,2.5692,4.9338,1.2548,2.6765,1.1331,1.666
2025-05-16,3367.462,1.6494,1.1716,0.97,1.2527184137243612,2.6073,4.9549,1.2522,2.7002,1.1359,1.6708
2025-05-19,3367.583,1.6461,1.1719,0.972,1.2529223244212082,2.6335,4.958,1.2538,2.7097,1.142,1.6701
2025-05-20,3380.478,1.6542,1.1721,0.976,1.252990302029107,2.631,4.9412,1.2507,2.7325,1.1422,1.6739
2025-05-21,3387.574,1.6624,1.1721,0.981,1.2530582833251478,2.6997,4.8766,1.2425,2.7337,1.1463,1.6513
2025-05-22,3380.189,1.661,1.1722,0.983,1.2531262683095303,2.7168,4.8812,1.2466,2.7103,1.1289,1.6397
2025-05-23,3348.372,1.6475,1.1722,0.975,1.253194256982455,2.7084,4.8372,1.248,2.6953,1.1328,1.6241
2025-05-26,3346.839,1.639,1.1724,0.969,1.253398245134482,2.7019,4.8323,1.2469,2.7017,1.1375,1.625
2025-05-27,3340.687,1.6312,1.1723,0.967,1.253466248563576,2.6844,4.9457,1.2537,2.7013,1.1282,1.6534
2025-05-28,3339.932,1.6317,1.1722,0.97,1.2535342556822124,2.6859,4.9252,1.2515,2.7034,1.1376,1.6361
2025-05-29,3363.446,1.6405,1.1719,0.971,1.253602266490592,2.6626,4.9351,1.2564,2.7333,1.1384,1.6538
2025-05-30,3347.487,1.6345,1.1722,0.974,1.2536702809889146,2.6827,4.9265,1.2561,2.7048,1.113,1.6276
2025-06-03,3361.976,1.6408,1.1723,0.979,1.25394237588564,2.7179,5.0015,1.2524,2.7251,1.1569,1.6678
2025-06-04,3376.203,1.6477,1.1724,0.983,1.2540104088366812,2.7199,5.0169,1.2599,2.751,1.1517,1.6842
2025-06-05,3384.099,1.6518,1.1724,0.979,1.254078445478867,2.726,4.9753,1.2583,2.765,1.1575,1.6947
2025-06-06,3385.358,1.6523,1.1728,0.98,1.2541464858123972,2.7215,5.0211,1.2512,2.7725,1.1694,1.6996
2025-06-09,3399.772,1.6566,1.1731,0.982,1.2543506289630593,2.6941,5.0304,1.2535,2.7916,1.1802,1.7342
2025-06-10,3384.816,1.6479,1.1731,0.982,1.2544186840639713,2.6953,5.0617,1.2542,2.7763,1.1912,1.7438
2025-06-11,3402.316,1.6621,1.1733,0.986,1.2544867428572295,2.7031,5.042,1.2564,2.8047,1.2006,1.7415
2025-06-12,3402.658,1.6634,1.1733,0.989,1.2545548053430342,2.7235,5.0528,1.261,2.8173,1.2224,1.732
2025-06-13,3376.996,1.6538,1.1733,0.982,1.254622871521586,2.7637,4.9868,1.2573,2.7841,1.2915,1.7009
2025-06-16,3388.729,1.6594,1.1734,0.985,1.2548270922157254,2.7515,5.0563,1.2544,2.7891,1.2772,1.7396
2025-06-17,3387.405,1.6583,1.1737,0.984,1.254895173167268,2.7325,5.0047,1.2581,2.7849,1.3029,1.727
2025-06-18,3388.809,1.6593,1.1738,0.986,1.2549632578125594,2.7279,5.0052,1.2585,2.7843,1.3161,1.7411
2025-06-19,3362.108,1.6448,1.1739,0.982,1.2550313461517997,2.7131,5.003,1.2581,2.7511,1.343,1.7403
2025-06-20,3359.895,1.649,1.1739,0.985,1.2550994381851897,2.7121,4.9797,1.258,2.7384,1.3292,1.7365
2025-06-23,3381.582,1.6527,1.1741,0.988,1.2553037364522612,2.7141,5.0325,1.2603,2.7575,1.3249,1.7618
2025-06-24,3420.566,1.6718,1.174,0.993,1.2553718432642538,2.6842,5.1052,1.2626,2.8193,1.1953,1.8056
2025-06-25,3455.974,1.6956,1.1739,0.999,1.255439953771398,2.6908,5.1167,1.2633,2.8418,1.2001,1.8317
2025-06-26,3448.453,1.6909,1.1739,1.001,1.2555080679738948,2.6981,5.1616,1.2652,2.8255,1.1968,1.8372
2025-06-27,3424.227,1.6819,1.1741,0.994,1.255576185871944,2.6638,5.1814,1.2634,2.8482,1.1939,1.8449
2025-06-30,3444.426,1.6883,1.1741,0.993,1.2557805617414137,2.666,5.2117,1.2663,2.8821,1.1873,1.8491
2025-07-01,3457.747,1.6916,1.1744,1.001,1.2558486944236793,2.6948,5.1633,1.2654,2.9116,1.1931,1.8327
2025-07-02,3454.792,1.6912,1.1748,1.005,1.2559168308025002,2.689,5.2003,1.2636,2.9118,1.2052,1.8351
2025-07-03,3461.151,1.7015,1.175,1.006,1.2559849708780768,2.7071,5.2495,1.26,2.9468,1.2179,1.8493
2025-07-04,3472.319,1.7056,1.1753,1.013,1.2560531146506102,2.6923,5.2503,1.2603,2.9253,1.213,1.8543
2025-07-07,3473.127,1.7008,1.1755,1.018,1.2562575681519552,2.678,5.2072,1.2575,2.9377,1.2202,1.8292
2025-07-08,3497.475,1.7126,1.1753,1.018,1.2563257267143204,2.6907,5.2124,1.2573,2.9781,1.2377,1.8604
2025-07-09,3493.05,1.7107,1.1753,1.021,1.256393888974645,2.6629,5.2489,1.2612,2.9687,1.2426,1.8562
2025-07-10,3509.682,1.7188,1.1751,1.028,1.25646205493313,2.6841,5.2386,1.2604,2.9772,1.2308,1.8648
2025-07-11,3510.177,1.7254,1.1751,1.022,1.2565302245899757,2.6842,5.2249,1.2562,2.9882,1.2394,1.874
2025-07-14,3519.65,1.7278,1.175,1.028,1.2567347557526842,2.71,5.2427,1.2553,3.0269,1.2342,1.8652
2025-07-15,3504.999,1.7261,1.1753,1.021,1.2568029402049798,2.7055,5.2491,1.253,3.0309,1.2238,1.8948
2025-07-16,3503.777,1.72,1.1754,1.017,1.2568711283566394,2.6931,5.2558,1.2548,3.0424,1.2174,1.8928
2025-07-17,3516.826,1.7281,1.1756,1.017,1.256939320207864,2.6885,5.2903,1.2541,3.0534,1.2257,1.9175
2025-07-18,3534.483,1.7384,1.1757,1.021,1.2570075157588543,2.6964,5.2889,1.2563,3.047,1.2367,1.9162
2025-07-21,3559.791,1.7533,1.1755,1.03,1.257212124612426,2.7098,5.3166,1.2595,3.0932,1.2332,1.9129
2025-07-22,3581.861,1.77,1.1753,1.039,1.2572803349644859,2.7207,5.286,1.2605,3.1194,1.2223,1.9063
2025-07-23,3582.298,1.7721,1.1748,1.037,1.2573485490173153,2.7488,5.3046,1.2581,3.1062,1.219,1.9003
2025-07-24,3605.727,1.7841,1.174,1.037,1.257416766771115,2.7033,5.3162,1.2572,3.1331,1.2323,1.9153
2025-07-25,3593.655,1.7758,1.1739,1.033,1.2574849882260855,2.6984,5.3297,1.2587,3.1418,1.2268,1.9375
2025-07-28,3597.937,1.7771,1.1744,1.026,1.257689674800031,2.6898,5.351,1.2581,3.1601,1.2385,1.9635
2025-07-29,3609.711,1.7809,1.174,1.024,1.2577579110616937,2.6761,5.3434,1.2644,3.1715,1.2605,1.9919
2025-07-30,3615.717,1.7809,1.1743,1.027,1.2578261510255313,2.6828,5.3466,1.2606,3.1578,1.2887,1.9777
2025-07-31,3573.208,1.7496,1.1748,1.011,1.257894394691745,2.6745,5.3218,1.2617,3.1193,1.2807,1.954
2025-08-01,3559.952,1.7426,1.1751,1.011,1.2579626420605354,2.6744,5.2173,1.2696,3.1316,1.2614,1.927
2025-08-04,3583.309,1.7501,1.1753,1.016,1.2581674063843769,2.7044,5.3071,1.2698,3.1627,1.2418,1.969
2025-08-05,3617.598,1.7643,1.1754,1.026,1.2582356685654836,2.718,5.2663,1.2696,3.1937,1.2244,1.9589
2025-08-06,3633.995,1.7695,1.1755,1.029,1.2583039344501719,2.7158,5.3364,1.2692,3.2209,1.2191,1.9611
2025-08-07,3639.667,1.7693,1.1757,1.031,1.2583722040386423,2.7251,5.3491,1.2682,3.2138,1.2047,1.9726
2025-08-08,3635.128,1.7669,1.1758,1.033,1.258440477331096,2.7292,5.4014,1.2672,3.2382,1.1977,1.9699
2025-08-11,3647.547,1.7709,1.1756,1.029,1.2586453194343665,2.7034,5.3843,1.268,3.2727,1.1978,1.9758
2025-08-12,3665.918,1.7796,1.1753,1.032,1.2587136075447631,2.6953,5.4548,1.2673,3.2756,1.1996,2.0369
2025-08-13,3683.465,1.7929,1.1754,1.03,1.2587818993601476,2.6999,5.4524,1.2696,3.3084,1.1832,2.0622
2025-08-14,3666.443,1.7922,1.1752,1.023,1.2588501948807216,2.7007,5.4471,1.2667,3.2681,1.1932,2.0579
2025-08-15,3696.771,1.8037,1.1751,1.025,1.2589184941066855,2.6949,5.4219,1.2655,3.3272,1.1906,2.0555
2025-08-18,3728.027,1.815,1.1742,1.025,1.2591234140189296,2.698,5.4181,1.2641,3.3555,1.1896,2.0651
2025-08-19,3727.288,1.8062,1.1741,1.024,1.259191728068465,2.6931,5.3462,1.2664,3.3613,1.1861,2.027
2025-08-20,3766.21,1.8289,1.1741,1.033,1.2592600458243959,2.6833,5.3166,1.2677,3.4116,1.1951,2.0323
2025-08-21,3771.099,1.8343,1.1742,1.038,1.2593283672869233,2.6898,5.2869,1.2644,3.417,1.2056,2.0228
2025-08-22,3825.759,1.8689,1.1742,1.037,1.2593966924562487,2.689,5.3693,1.2684,3.435,1.2126,2.1141
2025-08-25,3883.562,1.9055,1.1747,1.045,1.2596016902070217,2.7026,5.3421,1.2651,3.4607,1.2153,2.1305
2025-08-26,3868.382,1.8994,1.175,1.045,1.259670030205549,2.7071,5.3652,1.2658,3.4777,1.2092,2.1265
2025-08-27,3800.35,1.8721,1.1751,1.026,1.2597383739118795,2.7105,5.3688,1.2654,3.4208,1.2043,2.1411
2025-08-28,3843.597,1.9008,1.1748,1.03,1.2598067213262147,2.7165,5.3964,1.2669,3.4479,1.2078,2.2065
2025-08-29,3857.927,1.9155,1.1749,1.03,1.2598750724487557,2.7228,5.3295,1.2651,3.4636,1.2119,2.147
2025-09-01,3875.53,1.9234,1.1751,1.028,1.2600801480676247,2.7677,5.332,1.266,3.4886,1.2131,2.164
2025-09-02,3858.133,1.9061,1.1754,1.029,1.2601485140250004,2.7874,5.2921,1.2645,3.4128,1.2349,2.1206
2025-09-03,3813.557,1.892,1.1759,1.02,1.260216883691588,2.8187,5.334,1.2677,3.3822,1.2194,2.1223
2025-09-04,3765.876,1.854,1.1761,1.02,1.2602852570675886,2.82,5.3797,1.2697,3.3397,1.2038,2.0801
2025-09-05,3812.514,1.8925,1.1756,1.022,1.2603536341532033,2.8276,5.3849,1.2748,3.4385,1.1841,2.1327
2025-09-08,3826.841,1.894,1.1751,1.028,1.2605587876697464,2.8602,5.4078,1.2773,3.4875,1.1903,2.1192
2025-09-09,3807.292,1.8844,1.1748,1.031,1.2606271795958313,2.8966,5.4234,1.2748,3.4499,1.1931,2.1198
2025-09-10,3812.221,1.8893,1.174,1.027,1.2606955752325366,2.8897,5.4285,1.2779,3.4446,1.2072,2.1321
2025-09-11,3875.309,1.9318,1.1739,1.033,1.2607639745800643,2.8793,5.4588,1.2791,3.4961,1.1956,2.1882
2025-09-12,3870.598,1.9217,1.1742,1.028,1.260832377638615,2.8919,5.48,1.2773,3.4864,1.1947,2.1998
2025-09-15,3860.504,1.923,1.1745,1.024,1.2610376090824214,2.8845,5.524,1.2795,3.48,1.1973,2.2097
2025-09-16,3861.865,1.92,1.1749,1.021,1.2611060269870793,2.9196,5.5171,1.2798,3.5068,1.2166,2.2187
2025-09-17,3876.341,1.9322,1.1754,1.022,1.2611744486037675,2.8977,5.5042,1.2775,3.5436,1.2169,2.2349
2025-09-18,3831.656,1.9144,1.175,1.005,1.261242873932687,2.8724,5.5613,1.2771,3.511,1.2107,2.3051
2025-09-19,3820.089,1.9169,1.1743,1.012,1.2613113029740397,2.8787,5.6022,1.2771,3.4981,1.1957,2.2982
2025-09-22,3828.576,1.9252,1.1747,1.005,1.26151661237471,2.922,5.6314,1.2761,3.5001,1.1936,2.3306
2025-09-23,3821.833,1.9249,1.174,1.008,1.261585056267809,2.9607,5.5878,1.2773,3.4806,1.2099,2.3183
2025-09-24,3853.642,1.9438,1.1728,1.011,1.2616535038743482,2.9813,5.5713,1.2761,3.5371,1.2216,2.338
2025-09-25,3853.302,1.9525,1.1727,1.008,1.261721955194529,2.9649,5.5498,1.2763,3.5372,1.2329,2.3521
2025-09-26,3828.106,1.935,1.1731,1.01,1.2617904102285529,2.9691,5.5753,1.2766,3.5239,1.245,2.3327
2025-09-29,3862.532,1.9606,1.173,1.014,1.2619957976156988,3.002,5.5949,1.278,3.5588,1.2142,2.3553
2025-09-30,3882.777,1.9659,1.1736,1.013,1.2620642675071105,3.0334,5.6082,1.2767,3.5701,1.1951,2.389
2025-10-09,3933.972,1.9909,1.1743,1.019,1.2626806637222876,3.1704,5.7022,1.2792,3.6155,1.1845,2.4985
2025-10-10,3897.028,1.959,1.1742,1.028,1.262749170771278,3.1245,5.5004,1.2837,3.5906,1.1453,2.3706
2025-10-13,3889.502,1.9477,1.175,1.024,1.2629547142202557,3.2204,5.616,1.2829,3.5645,1.1546,2.4469
2025-10-14,3865.229,1.9247,1.1752,1.032,1.2630232361379228,3.2703,5.5788,1.2835,3.5256,1.1253,2.3689
2025-10-15,3912.21,1.9523,1.1752,1.038,1.2630917617732635,3.3302,5.6146,1.2832,3.5987,1.1246,2.418
2025-10-16,3916.228,1.9555,1.1758,1.041,1.2631602911264792,3.3616,5.5926,1.2855,3.5584,1.1185,2.4241
2025-10-17,3839.755,1.9156,1.1768,1.033,1.2632288241977718,3.4573,5.6275,1.2837,3.4589,1.1076,2.3957
2025-10-20,3863.893,1.925,1.1764,1.038,1.2634344457221283,3.3843,5.7008,1.2854,3.4981,1.1063,2.4354
2025-10-21,3916.332,1.9563,1.177,1.04,1.2635029936677455,3.4283,5.695,1.2858,3.5575,1.1134,2.4641
2025-10-22,3913.758,1.9522,1.1771,1.041,1.2635715453324488,3.2986,5.6403,1.2868,3.5414,1.1361,2.4397
2025-10-23,3922.41,1.9565,1.1771,1.049,1.263640100716439,3.272,5.6867,1.284,3.5514,1.1679,2.4556
2025-10-24,3950.312,1.9826,1.1769,1.044,1.2637086598199185,3.2558,5.7447,1.2842,3.5897,1.1738,2.5385
2025-10-27,3996.945,2.0052,1.1773,1.05,1.2639143594493105,3.2385,5.8439,1.2846,3.6301,1.1701,2.603
2025-10-28,3988.224,1.9933,1.1787,1.044,1.2639829334327648,3.1236,5.8851,1.2849,3.6131,1.1486,2.6097
2025-10-29,4016.331,2.0164,1.1789,1.043,1.2640515111367174,3.1748,5.9076,1.2807,3.6375,1.1556,2.6282
2025-10-30,3986.901,1.9963,1.1797,1.04,1.2641200925613703,3.1557,5.8235,1.2799,3.5737,1.1536,2.5881
2025-10-31,3954.79,1.9671,1.1806,1.039,1.2641886777069251,3.205,5.8521,1.2805,3.559,1.1573,2.5543
2025-11-03,3976.521,1.9672,1.181,1.046,1.2643944554710203,3.2,5.8754,1.2792,3.5623,1.1638,2.554
2025-11-04,3960.186,1.9521,1.1809,1.049,1.264463055502202,3.1881,5.7574,1.2808,3.5066,1.1585,2.4895
2025-11-05,3969.248,1.9563,1.1811,1.052,1.2645316592552953,3.1657,5.7987,1.2774,3.5467,1.1537,2.5152
2025-11-06,4007.76,1.9822,1.1803,1.057,1.264600266730502,3.1925,5.6861,1.2807,3.579,1.1426,2.5418
2025-11-07,3997.556,1.9749,1.1799,1.059,1.264668877928024,3.1936,5.6682,1.2797,3.5699,1.1474,2.5135
2025-11-10,4018.597,1.9761,1.1804,1.065,1.2648747338565023,3.2499,5.7921,1.2793,3.5527,1.1493,2.5529
2025-11-11,4002.758,1.9588,1.1805,1.064,1.2649433599453055,3.2924,5.7753,1.28,3.5389,1.1653,2.4983
2025-11-12,4000.14,1.9613,1.1809,1.065,1.2650119897574341,3.2857,5.7699,1.2815,3.5243,1.1404,2.5135
2025-11-13,4029.501,1.9813,1.1807,1.069,1.2650806232930898,3.3338,5.6552,1.2802,3.5616,1.1315,2.4759
2025-11-14,3990.492,1.9531,1.1808,1.062,1.265149260552475,3.2985,5.6551,1.278,3.5228,1.1492,2.449
2025-11-17,3972.035,1.9395,1.1814,1.056,1.2653551946750268,3.2391,5.6077,1.2789,3.5013,1.1473,2.4256
2025-11-18,3939.813,1.9275,1.1815,1.043,1.2654238468313495,3.1908,5.545,1.2807,3.4471,1.1513,2.4006
2025-11-19,3946.742,1.9368,1.1812,1.047,1.2654925027124118,3.2518,5.5759,1.2799,3.4037,1.1439,2.4184
2025-11-20,3931.051,1.9303,1.1812,1.045,1.265561162318416,3.2352,5.4481,1.2831,3.3838,1.1345,2.359
2025-11-21,3834.891,1.8867,1.181,1.028,1.2656298256495637,3.2161,5.487,1.2835,3.2668,1.1168,2.3155
2025-11-24,3836.766,1.8849,1.1812,1.023,1.2658358379958907,3.2203,5.6263,1.2848,3.308,1.1263,2.3813
2025-11-25,3870.023,1.9027,1.1806,1.028,1.2659045162296347,3.2737,5.6567,1.2858,3.3515,1.1144,2.3959
2025-11-26,3864.184,1.9147,1.1794,1.025,1.265973198189533,3.2733,5.7033,1.2857,3.3376,1.1199,2.456
2025-11-27,3875.259,1.913,1.1789,1.026,1.266041883875788,3.2817,5.7019,1.2855,3.3568,1.1262,2.4476
2025-11-28,3888.596,1.9176,1.1796,1.027,1.2661105732886018,3.2966,5.7455,1.2844,3.3882,1.1344,2.4787
2025-12-01,3914.006,1.9357,1.1798,1.034,1.2663166638884176,3.332,5.7229,1.2803,3.4256,1.1381,2.4922
2025-12-02,3897.712,1.9301,1.1793,1.034,1.266385368209488,3.3203,5.772,1.2809,3.4082,1.1332,2.5028
2025-12-03,3878.0,1.9225,1.179,1.032,1.2664540762581287,3.3041,5.7808,1.2814,3.4042,1.1319,2.5237
2025-12-04,3875.793,1.929,1.1779,1.029,1.266522788034541,3.3009,5.7732,1.2795,3.3905,1.1409,2.5345
2025-12-05,3902.808,1.9443,1.1784,1.031,1.266591503538928,3.3244,5.799,1.278,3.4349,1.146,2.56
2025-12-08,3924.078,1.9604,1.1784,1.028,1.2667976724219567,3.3167,5.785,1.277,3.4552,1.1371,2.608
2025-12-09,3909.522,1.9547,1.1788,1.02,1.2668664028402632,3.293,5.7939,1.2761,3.4373,1.1227,2.6135
2025-12-10,3900.496,1.9524,1.179,1.02,1.2669351369875557,3.3059,5.8154,1.2777,3.4472,1.1207,2.6437
2025-12-11,3873.318,1.9375,1.1795,1.015,1.267003874864036,3.3114,5.7913,1.2763,3.402,1.109,2.6114
2025-12-12,3889.346,1.9514,1.1793,1.015,1.2670726164699067,3.351,5.6785,1.2734,3.4225,1.1069,2.5474
2025-12-15,3867.921,1.9418,1.1788,1.018,1.267278863665884,3.3948,5.6507,1.2745,3.4253,1.0948,2.512
2025-12-16,3824.812,1.9195,1.179,1.013,1.2673476201913396,3.3547,5.6599,1.2751,3.374,1.0732,2.492
2025-12-17,3870.278,1.9554,1.1795,1.017,1.2674163804471972,3.3808,5.5504,1.2743,3.4256,1.0858,2.4748
2025-12-18,3876.371,1.9459,1.1797,1.025,1.2674851444336594,3.3902,5.633,1.2761,3.4167,1.0854,2.4908
2025-12-19,3890.448,1.9523,1.1802,1.025,1.2675539121509287,3.3898,5.7025,1.274,3.456,1.0873,2.5283
2025-12-22,3917.364,1.971,1.1801,1.02,1.267760237689602,3.4477,5.7304,1.2737,3.4863,1.109,2.5817
2025-12-23,3919.979,1.9772,1.1806,1.021,1.2678290203321232,3.4982,5.7582,1.2731,3.491,1.1151,2.6037
2025-12-24,3940.947,1.9813,1.1807,1.023,1.2678978067064635,3.5017,5.7702,1.274,3.5352,1.1197,2.6166
2025-12-25,3959.621,1.9845,1.1806,1.026,1.2679665968128255,3.4846,5.7649,1.2729,3.5712,1.1193,2.613
2025-12-26,3963.679,1.9885,1.1807,1.027,1.2680353906514115,3.4995,5.7597,1.2724,3.5654,1.1112,2.6089
2025-12-29,3965.28,1.9822,1.1801,1.027,1.268241794562539,3.4894,5.731,1.2735,3.5607,1.107,2.6171
2025-12-30,3965.116,1.9827,1.1801,1.028,1.2683106033320466,3.4121,5.718,1.2733,3.5659,1.1107,2.62
2025-12-31,3968.84,1.9736,1.1804,1.028,1.2683794158347907,3.3881,5.6666,1.27,3.5678,1.1078,2.5878
2026-01-05,4023.417,2.012,1.1809,1.032,1.2687235343541505,3.4505,5.6947,1.2701,3.6123,1.1071,2.696
2026-01-06,4083.667,2.0398,1.1803,1.042,1.2687923692605685,3.4828,5.7443,1.2685,3.6409,1.1026,2.7331
2026-01-07,4085.772,2.0362,1.18,1.039,1.268861207901641,3.4724,5.7488,1.2704,3.6519,1.0824,2.7249
2026-01-08,4082.979,2.018,1.1805,1.036,1.268930050277571,3.4599,5.7163,1.2696,3.6628,1.1006,2.6919
2026-01-09,4120.426,2.027,1.1808,1.04,1.268998896388561,3.4839,5.7692,1.2691,3.7105,1.1298,2.7468
2026-01-12,4165.287,2.0373,1.1813,1.042,1.2692054571339175,3.5536,5.7723,1.2685,3.75,1.1287,2.7552
2026-01-13,4138.759,2.0179,1.1816,1.04,1.269274318187174,3.5597,5.7613,1.2685,3.7073,1.1606,2.7319
2026-01-14,4126.093,2.015,1.1818,1.033,1.2693431829765038,3.6033,5.7014,1.2713,3.7151,1.1631,2.7353
2026-01-15,4112.601,2.0221,1.1819,1.033,1.2694120515021097,3.5908,5.7153,1.2691,3.737,1.1368,2.7888
2026-01-16,4101.913,2.0165,1.1825,1.026,1.2694809237641942,3.5855,5.7122,1.2669,3.7753,1.1395,2.8371
2026-01-19,4114.0,2.0201,1.1826,1.034,1.2696875629713478,3.6293,5.71,1.2666,3.8225,1.1377,2.8362
2026-01-20,4113.649,2.0144,1.183,1.047,1.2697564501813745,3.6655,5.5835,1.2617,3.8098,1.1444,2.7809
2026-01-21,4116.94,2.0189,1.1833,1.042,1.269825341128894,3.7723,5.6606,1.2647,3.856,1.1541,2.8504
2026-01-22,4122.576,2.0244,1.1834,1.048,1.2698942358141085,3.7595,5.7054,1.2656,3.8688,1.1459,2.8663
2026-01-23,4136.164,2.0138,1.1838,1.046,1.2699631342372213,3.8489,5.7183,1.2652,3.9114,1.162,2.827
2026-01-26,4132.605,2.0178,1.184,1.053,1.2701698519359756,3.9645,5.7365,1.2652,3.8733,1.1617,2.8137
2026-01-27,4139.904,2.0202,1.1839,1.047,1.2702387653127085,3.9651,5.7874,1.2635,3.8712,1.178,2.8842
2026-01-28,4151.238,2.026,1.184,1.057,1.2703076824283535,4.0988,5.799,1.2617,3.8541,1.1954,2.9295
2026-01-29,4157.985,2.0374,1.1841,1.068,1.2703766032831136,4.2992,5.7682,1.2624,3.808,1.2304,2.8918
2026-01-30,4117.948,2.0183,1.1841,1.062,1.2704455278771916,4.0398,5.6895,1.2603,3.8012,1.2369,2.8616
2026-02-02,4015.746,1.9746,1.1841,1.034,1.2706523240973615,3.5806,5.7308,1.2589,3.6872,1.1774,2.8482
